"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.262366021E2,-7.434754344E0,1.092516826E2,6.829815379E1,0.000000000E0,2.110988226E1,2.886571526E0,3.000000000E0
6.272365962E2,-7.434754295E0,1.092516828E2,6.829815379E1,0.000000000E0,2.110988226E1,2.712735547E0,3.000000000E0
6.282365911E2,-7.434754256E0,1.092516829E2,6.829815379E1,0.000000000E0,2.110988226E1,2.570425076E0,3.000000000E0
6.292365853E2,-7.434754227E0,1.092516830E2,6.829815379E1,0.000000000E0,2.110988226E1,2.455813940E0,3.000000000E0
6.302365799E2,-7.434754224E0,1.092516830E2,6.829815379E1,0.000000000E0,2.110988226E1,2.473159986E0,3.000000000E0
6.312365741E2,-7.434754199E0,1.092516831E2,6.829815379E1,0.000000000E0,2.110988226E1,2.369660660E0,3.000000000E0
6.322365682E2,-7.434754199E0,1.092516831E2,6.829815379E1,0.000000000E0,2.110988226E1,2.382728299E0,3.000000000E0
6.332365626E2,-7.434753817E0,1.092516826E2,6.838936112E1,4.520850413E-3,2.110987857E1,2.384765409E0,3.000000000E0
6.342365577E2,-7.434753541E0,1.092516823E2,6.815555026E1,0.000000000E0,2.110987835E1,2.296913273E0,3.000000000E0
6.352365518E2,-7.434753307E0,1.092516820E2,6.815555026E1,0.000000000E0,2.110987835E1,2.223198957E0,3.000000000E0
6.362365464E2,-7.434753306E0,1.092516820E2,6.815555026E1,0.000000000E0,2.110987835E1,2.507741187E0,3.000000000E0
6.372365403E2,-7.434753270E0,1.092516819E2,6.815555026E1,0.000000000E0,2.110987835E1,2.718061991E0,3.000000000E0
6.382371300E2,-7.434752932E0,1.092516815E2,6.815555026E1,0.000000000E0,2.110987835E1,2.706422152E0,3.000000000E0
6.392371310E2,-7.434752641E0,1.092516811E2,6.815555026E1,0.000000000E0,2.110987835E1,2.700603587E0,3.000000000E0
6.402371268E2,-7.434753269E0,1.092516806E2,6.839808338E1,0.000000000E0,2.110987778E1,3.019117003E0,3.000000000E0
6.412371279E2,-7.434753286E0,1.092516805E2,6.839808338E1,0.000000000E0,2.110987778E1,3.309722092E0,3.000000000E0
6.422371320E2,-7.434753526E0,1.092516796E2,6.839808338E1,0.000000000E0,2.110987778E1,3.174119126E0,3.000000000E0
6.432371264E2,-7.434753530E0,1.092516796E2,6.839808338E1,0.000000000E0,2.110987778E1,3.460489778E0,3.000000000E0
6.442371233E2,-7.434753758E0,1.092516788E2,6.839808338E1,0.000000000E0,2.110987778E1,3.403207247E0,3.000000000E0
6.452371287E2,-7.434753760E0,1.092516788E2,6.839808338E1,0.000000000E0,2.110987778E1,3.537902204E0,3.000000000E0
6.462371244E2,-7.434753764E0,1.092516788E2,6.839808338E1,0.000000000E0,2.110987778E1,3.761655422E0,3.000000000E0
6.472371299E2,-7.434753769E0,1.092516787E2,6.839808338E1,0.000000000E0,2.110987778E1,3.970150212E0,3.000000000E0
6.482371299E2,-7.434753976E0,1.092516780E2,6.839808338E1,0.000000000E0,2.110987778E1,3.629821141E0,3.000000000E0
6.492371231E2,-7.434753977E0,1.092516780E2,6.839808338E1,0.000000000E0,2.110987778E1,3.630292138E0,3.000000000E0
6.502371253E2,-7.434754118E0,1.092516774E2,6.839808338E1,0.000000000E0,2.110987778E1,3.364424820E0,3.000000000E0
6.512371271E2,-7.434754583E0,1.092516769E2,6.826934021E1,5.297342555E-2,2.110987770E1,3.166833411E0,3.000000000E0
6.532371131E2,-7.434757105E0,1.092516757E2,6.807015826E1,0.000000000E0,2.110987894E1,3.227025748E0,3.000000000E0
6.542371076E2,-7.434757111E0,1.092516757E2,6.807015826E1,0.000000000E0,2.110987894E1,3.481804345E0,3.000000000E0
6.552371025E2,-7.434759086E0,1.092516747E2,6.807015826E1,0.000000000E0,2.110987894E1,3.362434708E0,3.000000000E0
6.562370982E2,-7.434760584E0,1.092516740E2,6.807015826E1,0.000000000E0,2.110987894E1,3.267020820E0,3.000000000E0
6.572370923E2,-7.434760624E0,1.092516740E2,6.807015826E1,0.000000000E0,2.110987894E1,3.457366669E0,3.000000000E0
6.582370870E2,-7.434762074E0,1.092516734E2,6.825506375E1,0.000000000E0,2.110987956E1,3.304177947E0,3.000000000E0
6.592370821E2,-7.434763181E0,1.092516730E2,6.825506375E1,0.000000000E0,2.110987956E1,3.169899377E0,3.000000000E0
6.602370763E2,-7.434764017E0,1.092516727E2,6.825506375E1,0.000000000E0,2.110987956E1,3.080016245E0,3.000000000E0
6.612370709E2,-7.434764024E0,1.092516727E2,6.825506375E1,0.000000000E0,2.110987956E1,3.378736235E0,3.000000000E0
6.622370650E2,-7.434764908E0,1.092516722E2,6.825506375E1,0.000000000E0,2.110987956E1,6.275066543E0,3.000000000E0
6.632370598E2,-7.434765028E0,1.092516721E2,6.825506375E1,0.000000000E0,2.110987956E1,6.287898437E0,3.000000000E0
6.642370551E2,-7.434765105E0,1.092516721E2,6.825506375E1,0.000000000E0,2.110987956E1,6.315024956E0,3.000000000E0
6.652370487E2,-7.434765182E0,1.092516721E2,6.825506375E1,0.000000000E0,2.110987956E1,6.394848615E0,3.000000000E0
6.662370431E2,-7.434765274E0,1.092516721E2,6.825506375E1,0.000000000E0,2.110987956E1,6.348366203E0,3.000000000E0
6.672370383E2,-7.434767064E0,1.092516715E2,6.825506375E1,0.000000000E0,2.110987956E1,5.047999310E0,3.000000000E0
6.682370324E2,-7.434767208E0,1.092516714E2,6.825506375E1,0.000000000E0,2.110987956E1,4.895730405E0,3.000000000E0
6.692370273E2,-7.434767241E0,1.092516714E2,6.825506375E1,0.000000000E0,2.110987956E1,5.011394548E0,3.000000000E0
6.702370222E2,-7.434767308E0,1.092516714E2,6.825506375E1,0.000000000E0,2.110987956E1,4.954121216E0,3.000000000E0
6.712370163E2,-7.434768076E0,1.092516711E2,6.825506375E1,0.000000000E0,2.110987956E1,4.157343990E0,3.000000000E0
6.722370111E2,-7.434768094E0,1.092516711E2,6.825506375E1,0.000000000E0,2.110987956E1,4.136829322E0,3.000000000E0
6.732370051E2,-7.434768491E0,1.092516710E2,6.825506375E1,0.000000000E0,2.110987956E1,3.634252495E0,3.000000000E0
6.742369992E2,-7.434768545E0,1.092516710E2,6.825506375E1,0.000000000E0,2.110987956E1,3.550197352E0,3.000000000E0
6.752369937E2,-7.434768813E0,1.092516709E2,6.825506375E1,0.000000000E0,2.110987956E1,3.248353032E0,3.000000000E0
6.762369885E2,-7.434768826E0,1.092516709E2,6.825506375E1,0.000000000E0,2.110987956E1,3.243505321E0,3.000000000E0
6.772369826E2,-7.434768998E0,1.092516708E2,6.825506375E1,0.000000000E0,2.110987956E1,2.953181594E0,3.000000000E0
6.782369776E2,-7.434769120E0,1.092516708E2,6.825506375E1,0.000000000E0,2.110987956E1,2.771164870E0,3.000000000E0
6.792369716E2,-7.434769204E0,1.092516708E2,6.825506375E1,0.000000000E0,2.110987956E1,2.610603210E0,3.000000000E0
6.802369664E2,-7.434769286E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.564777688E0,3.000000000E0
6.812369608E2,-7.434769346E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.420597591E0,3.000000000E0
6.832369492E2,-7.434769401E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.287731713E0,3.000000000E0
6.842369437E2,-7.434769440E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.186441355E0,3.000000000E0
6.852369376E2,-7.434769472E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.098516137E0,3.000000000E0
6.862369326E2,-7.434769472E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.099948027E0,3.000000000E0
6.872369267E2,-7.434769472E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.250390594E0,3.000000000E0
6.882369208E2,-7.434769476E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.236352238E0,3.000000000E0
6.892369151E2,-7.434769509E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.229455531E0,3.000000000E0
6.902369106E2,-7.434769544E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.415433336E0,3.000000000E0
6.912369045E2,-7.434769576E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.541327838E0,3.000000000E0
6.922368985E2,-7.434769602E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.417469091E0,3.000000000E0
6.932368934E2,-7.434769626E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.500422091E0,3.000000000E0
6.942368879E2,-7.434769644E0,1.092516706E2,6.825506375E1,0.000000000E0,2.110987956E1,2.385257694E0,3.000000000E0
6.952368822E2,-7.434767885E0,1.092516720E2,6.832233020E1,0.000000000E0,2.110988255E1,2.287330509E0,3.000000000E0
6.962368785E2,-7.434767830E0,1.092516720E2,6.832233020E1,0.000000000E0,2.110988255E1,2.286536187E0,3.000000000E0
6.972368708E2,-7.434767817E0,1.092516720E2,6.832233020E1,0.000000000E0,2.110988255E1,2.329205479E0,3.000000000E0
6.982368650E2,-7.434767741E0,1.092516721E2,6.832233020E1,0.000000000E0,2.110988255E1,2.326930751E0,3.000000000E0
6.992368594E2,-7.434767732E0,1.092516721E2,6.832233020E1,0.000000000E0,2.110988255E1,2.620955743E0,3.000000000E0
7.002368534E2,-7.434767636E0,1.092516721E2,6.832233020E1,0.000000000E0,2.110988255E1,2.632352943E0,3.000000000E0
7.012368475E2,-7.434767383E0,1.092516723E2,6.832233020E1,0.000000000E0,2.110988255E1,2.930565678E0,3.000000000E0
7.022368425E2,-7.434767349E0,1.092516724E2,6.832233020E1,0.000000000E0,2.110988255E1,2.997344128E0,3.000000000E0
7.032368368E2,-7.434767332E0,1.092516724E2,6.832233020E1,0.000000000E0,2.110988255E1,3.277329018E0,3.000000000E0
7.042368315E2,-7.434767269E0,1.092516724E2,6.832233020E1,0.000000000E0,2.110988255E1,3.519273546E0,3.000000000E0
7.052368259E2,-7.434767210E0,1.092516725E2,6.832233020E1,0.000000000E0,2.110988255E1,3.515692704E0,3.000000000E0
7.062368194E2,-7.434767183E0,1.092516725E2,6.832233020E1,0.000000000E0,2.110988255E1,3.731703045E0,3.000000000E0
7.072368143E2,-7.434767132E0,1.092516725E2,6.832233020E1,0.000000000E0,2.110988255E1,3.811922978E0,3.000000000E0
7.082368079E2,-7.434763467E0,1.092516754E2,6.832233020E1,0.000000000E0,2.110988255E1,3.602812900E0,3.000000000E0
7.092368031E2,-7.434763443E0,1.092516754E2,6.832233020E1,0.000000000E0,2.110988255E1,3.797410190E0,3.000000000E0
7.102367973E2,-7.434760813E0,1.092516775E2,6.832233020E1,0.000000000E0,2.110988255E1,3.462390359E0,3.000000000E0
7.112367911E2,-7.434760773E0,1.092516775E2,6.832233020E1,0.000000000E0,2.110988255E1,3.498147532E0,3.000000000E0
7.122367862E2,-7.434759733E0,1.092516744E2,6.826913210E1,0.000000000E0,2.110987319E1,3.587562897E0,3.000000000E0
7.142367743E2,-7.434756846E0,1.092516734E2,6.835212567E1,0.000000000E0,2.110987319E1,3.194669216E0,3.000000000E0
7.152367692E2,-7.434754885E0,1.092516730E2,6.835212567E1,0.000000000E0,2.110987319E1,2.975032451E0,3.000000000E0
7.162367634E2,-7.434753455E0,1.092516727E2,6.835212567E1,0.000000000E0,2.110987319E1,2.787239313E0,3.000000000E0
7.172367578E2,-7.434753382E0,1.092516727E2,6.835212567E1,0.000000000E0,2.110987319E1,2.812438861E0,3.000000000E0
7.182367520E2,-7.434752297E0,1.092516725E2,6.835212567E1,0.000000000E0,2.110987319E1,2.658823884E0,3.000000000E0
7.192367462E2,-7.434752154E0,1.092516725E2,6.835212567E1,0.000000000E0,2.110987319E1,2.638990547E0,3.000000000E0
7.202367404E2,-7.434752140E0,1.092516725E2,6.835212567E1,0.000000000E0,2.110987319E1,2.963987373E0,3.000000000E0
7.212367350E2,-7.434752123E0,1.092516724E2,6.835212567E1,0.000000000E0,2.110987319E1,3.261169759E0,3.000000000E0
7.222367294E2,-7.434752113E0,1.092516724E2,6.835212567E1,0.000000000E0,2.110987319E1,3.511487484E0,3.000000000E0
7.232367234E2,-7.434752104E0,1.092516724E2,6.835212567E1,0.000000000E0,2.110987319E1,3.752255410E0,3.000000000E0
7.242367179E2,-7.434754227E0,1.092516678E2,6.814474793E1,1.120992629E-1,2.110987081E1,6.720646540E0,3.000000000E0
7.252367121E2,-7.434751266E0,1.092516642E2,6.900501077E1,4.584858229E-1,2.110986796E1,5.513207967E0,3.000000000E0
7.262367067E2,-7.434747414E0,1.092516650E2,6.817404921E1,4.946270274E-1,1.536358521E1,5.192011639E0,3.000000000E0
7.272367013E2,-7.434746126E0,1.092516668E2,6.834365769E1,2.524571189E-1,1.536359520E1,5.557580475E0,3.000000000E0
7.282366956E2,-7.434745521E0,1.092516637E2,6.810027635E1,2.706886238E-1,1.536357032E1,5.591432510E0,3.000000000E0
7.292366897E2,-7.434745068E0,1.092516581E2,6.857384928E1,6.470819167E-2,1.536355042E1,5.779270964E0,3.000000000E0
7.302366840E2,-7.434747577E0,1.092516527E2,6.937687331E1,4.900385846E-2,1.536354067E1,5.734116864E0,3.000000000E0
7.312366778E2,-7.434742262E0,1.092516532E2,6.810395071E1,8.331064207E-1,4.324885072E1,5.846193742E0,3.000000000E0
7.322366725E2,-7.434734457E0,1.092516543E2,6.762515082E1,9.101422080E-1,3.388595716E1,5.712320124E0,3.000000000E0
7.332366673E2,-7.434725799E0,1.092516674E2,6.773045030E1,1.747863175E0,5.456998672E1,5.727766672E0,3.000000000E0
7.342366608E2,-7.434717985E0,1.092516842E2,6.754239313E1,1.830111867E0,6.207548119E1,6.261020975E0,3.000000000E0
7.352366556E2,-7.434712812E0,1.092517004E2,6.866496377E1,1.677061299E0,6.890431559E1,6.588098324E0,3.000000000E0
7.362366495E2,-7.434710138E0,1.092517165E2,6.829957269E1,1.648738636E0,6.869072138E1,6.301097788E0,3.000000000E0
7.372366445E2,-7.434704845E0,1.092517477E2,6.839021132E1,1.963824095E0,6.837464654E1,5.739938034E0,3.000000000E0
7.382366391E2,-7.434697604E0,1.092517724E2,6.856237678E1,1.758652107E0,6.598510192E1,5.420339030E0,3.000000000E0
7.392366333E2,-7.434692800E0,1.092517866E2,6.853569903E1,1.521394638E0,6.963224896E1,5.674938675E0,3.000000000E0
7.402366271E2,-7.434688990E0,1.092518058E2,6.845484002E1,1.560987943E0,7.026828072E1,5.436740388E0,3.000000000E0
7.412366214E2,-7.434686599E0,1.092518232E2,6.783512749E1,1.457208946E0,7.488891707E1,5.268019656E0,3.000000000E0
7.422366157E2,-7.434686621E0,1.092518322E2,6.800350060E1,1.340571438E0,7.496363101E1,5.090262105E0,3.000000000E0
7.432366109E2,-7.434684729E0,1.092518463E2,6.806182046E1,1.247598229E0,7.573357920E1,4.908137463E0,3.000000000E0
7.442366048E2,-7.434682848E0,1.092518589E2,6.837210205E1,1.189811738E0,7.517313769E1,4.799177451E0,3.000000000E0
7.462365931E2,-7.434665947E0,1.092518736E2,6.937662764E1,7.487278401E-1,4.682228675E1,4.500207034E0,3.000000000E0
7.472365876E2,-7.434654125E0,1.092518740E2,6.865356315E1,7.061180197E-1,4.955863876E1,4.271520337E0,3.000000000E0
7.482365825E2,-7.434647485E0,1.092518801E2,6.801232228E1,7.259161409E-1,5.539255162E1,4.304735826E0,3.000000000E0
7.492365769E2,-7.434639291E0,1.092518852E2,6.804368350E1,7.096369757E-1,5.874261717E1,4.375244762E0,3.000000000E0
7.502365707E2,-7.434620973E0,1.092518894E2,6.818678793E1,6.878917491E-1,4.935947458E1,4.275818428E0,3.000000000E0
7.512365650E2,-7.434618438E0,1.092518905E2,6.856088868E1,6.790511559E-1,5.377020810E1,4.290025366E0,3.000000000E0
7.522365600E2,-7.434629547E0,1.092518994E2,6.898673780E1,7.768679964E-1,7.523740217E1,4.356373637E0,3.000000000E0
7.532365537E2,-7.434630388E0,1.092519063E2,6.803837613E1,5.222558835E-1,8.873811139E1,4.533584703E0,3.000000000E0
7.542365482E2,-7.434632917E0,1.092519066E2,6.863744997E1,3.871583127E-1,1.274425162E2,3.870940866E0,3.000000000E0
7.552365426E2,-7.434639508E0,1.092519085E2,6.775251377E1,5.672451256E-1,1.417977898E2,3.974040018E0,3.000000000E0
7.562365364E2,-7.434645967E0,1.092519062E2,6.808355207E1,5.012530810E-1,1.761377389E2,4.143687179E0,3.000000000E0
7.572365308E2,-7.434661485E0,1.092518978E2,6.844738290E1,6.505015272E-1,1.804302008E2,4.143971269E0,3.000000000E0
7.582365255E2,-7.434680152E0,1.092518940E2,6.680929122E1,1.157869288E0,1.866235685E2,4.255572637E0,3.000000000E0
7.592365198E2,-7.434697313E0,1.092518870E2,6.791819717E1,1.211644588E0,1.934898822E2,4.520000265E0,3.000000000E0
7.602365140E2,-7.434712462E0,1.092518792E2,6.853249914E1,1.221698523E0,2.011470396E2,4.585230990E0,3.000000000E0
7.612365086E2,-7.434735126E0,1.092518654E2,6.812827714E1,8.033238006E-1,2.135452916E2,3.756693027E0,3.000000000E0
7.622365026E2,-7.434737580E0,1.092518605E2,6.835262732E1,1.612735670E-1,2.383902739E2,3.893999868E0,3.000000000E0
7.632364973E2,-7.434736269E0,1.092518617E2,6.875024628E1,4.722541202E-2,2.383902731E2,4.090852480E0,3.000000000E0
7.642370639E2,-7.434735591E0,1.092518655E2,6.681826116E1,7.283309754E-1,NaN,4.311612796E0,3.000000000E0
7.652370667E2,-7.434736021E0,1.092518710E2,6.749283585E1,3.682036155E-1,NaN,5.858062042E0,3.000000000E0
7.662370622E2,-7.434738638E0,1.092518755E2,6.794760157E1,6.716414696E-2,NaN,6.251824588E0,3.000000000E0
7.672370653E2,-7.434741601E0,1.092518854E2,6.751509611E1,3.981507141E-1,NaN,6.537952427E0,3.000000000E0
7.682370633E2,-7.434733016E0,1.092518702E2,6.636114128E1,8.978715325E-1,NaN,6.871168205E0,3.000000000E0
7.692370591E2,-7.434727840E0,1.092518771E2,6.713278835E1,4.200593008E-1,3.598834090E2,7.079854208E0,3.000000000E0
7.702370634E2,-7.434718143E0,1.092518872E2,6.753670039E1,6.305440610E-1,1.582982705E1,6.943998319E0,3.000000000E0
7.712370646E2,-7.434718768E0,1.092518885E2,6.772239740E1,9.501416617E-2,1.515214831E1,5.402700690E0,3.000000000E0
7.722370634E2,-7.434719924E0,1.092518827E2,6.825713732E1,1.695682976E-1,1.515215212E1,4.768589674E0,3.000000000E0
7.732370713E2,-7.434710548E0,1.092518901E2,6.800159427E1,4.593193556E-1,1.515215089E1,4.547764614E0,3.000000000E0
7.742370754E2,-7.434709289E0,1.092518938E2,6.803536463E1,0.000000000E0,1.515214899E1,4.661430506E0,3.000000000E0
7.752370720E2,-7.434708116E0,1.092518946E2,6.803536463E1,0.000000000E0,1.515214899E1,7.315210334E0,3.000000000E0
7.762370697E2,-7.434708350E0,1.092518944E2,6.803536463E1,0.000000000E0,1.515214899E1,7.334582391E0,3.000000000E0
7.772370714E2,-7.434700662E0,1.092518996E2,6.803536463E1,0.000000000E0,1.515214899E1,7.238577860E0,3.000000000E0
7.782370661E2,-7.434683741E0,1.092519100E2,6.795992454E1,5.221380836E-2,1.515214736E1,7.254624817E0,3.000000000E0
7.792370613E2,-7.434705092E0,1.092518987E2,6.832460955E1,1.511762287E-2,1.515214668E1,6.884720334E0,3.000000000E0
7.802370565E2,-7.434708142E0,1.092518984E2,6.847329474E1,2.044078477E-2,1.515214668E1,6.712516908E0,3.000000000E0
7.812370523E2,-7.434705385E0,1.092519094E2,6.853002732E1,6.302557568E-2,1.515214465E1,6.559494220E0,3.000000000E0
7.822370474E2,-7.434710304E0,1.092518958E2,6.738611457E1,3.563285505E-1,9.789735540E0,6.522162249E0,3.000000000E0
7.832370423E2,-7.434716020E0,1.092519031E2,6.888751321E1,3.805671259E-1,1.749678258E1,6.509403114E0,3.000000000E0
7.842370372E2,-7.434718791E0,1.092519063E2,6.727888854E1,5.604789841E-1,2.609311854E1,6.402350110E0,3.000000000E0
7.852370319E2,-7.434724094E0,1.092519073E2,6.809353778E1,4.969371567E-1,2.609311938E1,6.509342500E0,3.000000000E0
7.862370273E2,-7.434740026E0,1.092519083E2,6.823673917E1,5.825183794E-1,6.145202215E1,6.498103567E0,3.000000000E0
7.872370217E2,-7.434745903E0,1.092519102E2,6.793495651E1,6.102630573E-1,8.322231540E1,6.520179410E0,3.000000000E0
7.882370169E2,-7.434748544E0,1.092519177E2,6.518545638E1,8.379361553E-1,8.462961887E1,6.658697700E0,3.000000000E0
7.892370114E2,-7.434744804E0,1.092519047E2,6.426997691E1,1.590280455E0,NaN,6.692564795E0,3.000000000E0
7.902370061E2,-7.434743022E0,1.092519035E2,6.415391475E1,1.343085778E0,NaN,6.492299710E0,3.000000000E0
7.912370011E2,-7.434734514E0,1.092519059E2,6.553564734E1,9.720501214E-1,4.353275743E1,6.672659501E0,3.000000000E0
7.922369953E2,-7.434720988E0,1.092519271E2,6.665108217E1,1.091680135E0,4.409135489E1,6.743758600E0,3.000000000E0
7.932369902E2,-7.434713316E0,1.092519465E2,6.714981163E1,9.932067264E-1,4.790907862E1,6.706446199E0,3.000000000E0
7.942369850E2,-7.434686111E0,1.092519101E2,6.698354711E1,9.857463302E-1,1.892098151E1,6.725275096E0,3.000000000E0
7.952369802E2,-7.434672508E0,1.092518551E2,6.857261186E1,8.259619231E-1,3.320439408E2,6.750729445E0,3.000000000E0
7.962369752E2,-7.434663217E0,1.092518371E2,6.761373141E1,7.434412923E-1,3.540374064E2,6.701317949E0,3.000000000E0
7.972369695E2,-7.434689086E0,1.092518284E2,6.790187946E1,3.362456441E-1,2.181026365E2,6.590628301E0,3.000000000E0
7.982369637E2,-7.434697211E0,1.092518378E2,6.820915553E1,2.720003511E-1,2.181026306E2,6.591340166E0,3.052062511E0
7.992369586E2,-7.434701799E0,1.092518446E2,6.913291395E1,1.947152935E-1,2.181026266E2,6.505733119E0,3.628679815E0
8.002369534E2,-7.434704724E0,1.092518430E2,6.929592991E1,1.506753490E-1,2.181026266E2,6.507785380E0,3.669955358E0
8.012369485E2,-7.434705021E0,1.092518512E2,6.922302664E1,1.764712894E-1,2.181026230E2,6.437288087E0,3.647130417E0
8.022369435E2,-7.434711819E0,1.092518418E2,6.899017699E1,4.714548018E-1,2.181026254E2,6.363442273E0,3.659056736E0
8.032369380E2,-7.434708339E0,1.092518439E2,6.807310231E1,3.613595436E-1,2.032800360E2,6.335395845E0,3.361693637E0
8.042369320E2,-7.434703913E0,1.092518541E2,6.874459835E1,1.231371311E-1,1.280043678E2,6.340341517E0,3.663459031E0
8.052369263E2,-7.434701066E0,1.092518513E2,6.935770727E1,1.312614508E-1,1.280043673E2,6.343898004E0,4.026569790E0
8.062369210E2,-7.434702223E0,1.092518485E2,6.928291648E1,9.578590061E-2,1.280043721E2,6.296847082E0,3.582814055E0
8.072369156E2,-7.434700522E0,1.092518483E2,6.947065139E1,5.581827235E-2,1.280043700E2,6.361232736E0,3.000000000E0
8.082369100E2,-7.434703387E0,1.092518499E2,6.946039463E1,8.964451719E-3,1.280043720E2,6.320829993E0,3.000000000E0
8.092369045E2,-7.434703893E0,1.092518569E2,6.852291376E1,2.418824433E-1,1.280043645E2,6.357962004E0,3.000000000E0
8.102368993E2,-7.434706093E0,1.092518738E2,6.677723513E1,1.111550068E0,NaN,6.648768407E0,3.000000000E0
8.112368944E2,-7.434702393E0,1.092518687E2,6.866075677E1,6.270342740E-2,8.905217808E1,7.458466220E0,3.000000000E0
8.122368889E2,-7.434702397E0,1.092518684E2,6.870595521E1,0.000000000E0,8.905217811E1,7.246629588E0,3.000000000E0
8.132368826E2,-7.434702397E0,1.092518684E2,6.870595521E1,0.000000000E0,8.905217811E1,7.472891707E0,3.000000000E0
8.142368778E2,-7.434702397E0,1.092518684E2,6.870595521E1,0.000000000E0,8.905217811E1,7.955340697E0,3.000000000E0
8.152368720E2,-7.434702397E0,1.092518684E2,6.870595521E1,0.000000000E0,8.905217811E1,7.894959677E0,3.000000000E0
